Time,Diet,Cycle,MouseID,EE,EE_30,VO2,VCO2,RQ,VH2O,updateN,uptakeSum,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
Cycle2:21:00-22:00,HFD+LXN,dark,36,0.5837041,0.4697965,1.753237,1.422653,0.8095322,0.1140083,3,0.2291384,8.637451,6.327667,0.01218772,29.41667,67.13889,60.91667,0.6090278
Cycle2:22:00-23:00,HFD+LXN,dark,36,0.4702196,0.4848038,1.610746,1.30653,0.8087919,0.11004,2,0.2013464,4.801147,2.665955,0.01000901,15.07915,81.47737,77.6451,0.7765278
Cycle2:23:00-00:00,HFD+LXN,dark,36,0.4585794,0.4756828,1.815599,1.488916,0.8196633,0.1036004,4,0.2509527,11.77209,8.516113,0.01055983,33.26854,61.45515,54.51264,0.545
Cycle2:00:00-01:00,HFD+LXN,dark,36,0.569848,0.4771627,1.787111,1.426616,0.797467,0.1185912,2,0.1453815,2.941223,1.787323,0.01321622,6.662965,91.19933,90.81066,0.9084722
Cycle2:01:00-02:00,HFD+LXN,dark,36,0.5721177,0.4880471,1.671663,1.350371,0.8069763,0.1102872,1,0.1241426,3.335815,2.190094,0.01055649,9.25,88.33334,86.86111,0.8684722
Cycle2:02:00-03:00,HFD+LXN,dark,36,0.4501202,0.5211539,1.858047,1.480405,0.7959104,0.1217191,4,0.1776028,15.42725,11.15436,0.01171375,46.30761,47.44586,35.81344,0.3580556
Cycle2:03:00-04:00,HFD+LXN,dark,36,0.4389956,0.4790893,1.716636,1.32281,0.7702372,0.1189392,2,0.2049828,4.466248,3.208893,0.009498053,14.16667,80.88889,79.22222,0.7920833
Cycle2:04:00-05:00,HFD+LXN,dark,36,0.4980547,0.4931107,1.837407,1.473509,0.7998097,0.1207787,2,0.210887,14.104,10.25311,0.01203591,37.68398,54.17939,50.12497,0.50125
Cycle2:05:00-06:00,HFD+LXN,dark,36,0.4887996,0.4724569,1.778953,1.398775,0.7852094,0.1267778,3,0.1463709,14.88208,11.85672,0.01375401,33.62955,63.09358,60.03888,0.6004167
Cycle1:06:00-07:00,HFD+HXN,light,37,0.5382965,0.5375644,1.92432,1.525126,0.7920768,0.0784321,2,0.112651,19.36925,15.9678,0.01195795,46.94614,49.27818,45.11383,0.45125
Cycle1:07:00-08:00,HFD+HXN,light,37,0.4250682,0.4358892,1.518544,1.181534,0.7771979,0.07411329,1,0.08076584,1.036301,0.8712463,0.01163574,2.833333,95.69445,95.27778,0.9525
Cycle1:08:00-09:00,HFD+HXN,light,37,0.4144585,0.4000942,1.385818,1.129349,0.814528,0.05641573,0,0,0,0,0,0,100,100,1.000278
Cycle1:09:00-10:00,HFD+HXN,light,37,0.4419284,0.4545599,1.598061,1.308022,0.8170704,0.05490441,1,0.05612087,2.481003,2.021301,0.01009169,7.583334,88.05556,87.94444,0.8791667
Cycle1:10:00-11:00,HFD+HXN,light,37,0.3803423,0.4320371,1.496036,1.173997,0.7851664,0.04935326,0,0,0,0,0,0,100,100,1
Cycle1:11:00-12:00,HFD+HXN,light,37,0.4818382,0.4153694,1.454454,1.148899,0.7882509,0.04391702,1,0.09405828,0.3213959,0.2178802,0.007298963,1.388503,96.50097,96.4732,0.9647222
Cycle1:12:00-13:00,HFD+HXN,light,37,0.4032607,0.4083963,1.495698,1.232285,0.8242972,0.04966927,1,0.07242036,0.8726349,0.4279938,0.005173543,4.275402,94.55858,92.11549,0.9215278
Cycle1:13:00-14:00,HFD+HXN,light,37,0.4358594,0.4759194,1.772917,1.430065,0.8028249,0.075146,0,0,6.972305,5.616287,0.009958017,19.63889,80.22223,78.05555,0.7804167
Cycle1:14:00-15:00,HFD+HXN,light,37,0.4164303,0.4382687,1.541744,1.175874,0.7629021,0.05416341,2,0.01498294,0.4641724,0.2853546,0.003603527,2.748473,96.50194,95.64131,0.9566666
Cycle1:15:00-16:00,HFD+HXN,light,37,0.3826686,0.4079565,1.618859,1.300677,0.8024025,0.03934437,1,0.008351803,6.059601,5.092621,0.0118764,16.66667,81.36111,78.36111,0.7833334
Cycle1:16:00-17:00,HFD+HXN,light,37,0.4317438,0.4492965,1.560004,1.230473,0.787055,0.04718013,0,0,2.123306,1.416611,0.006201816,8.85865,91.08581,88.53096,0.8852777
Cycle1:17:00-18:00,HFD+HXN,light,37,0.4079258,0.4478313,1.454282,1.165231,0.799045,0.02705293,1,0.07737136,0.9619751,0.7498627,0.01148916,2.304915,94.05721,93.36296,0.9336111
Cycle1:18:00-19:00,HFD+HXN,dark,37,0.5073075,0.4780528,1.870617,1.539951,0.8205362,0.0599109,2,0.1572425,11.87315,10.27888,0.01344595,28.06774,62.63187,58.57857,0.5859722
Cycle1:19:00-20:00,HFD+HXN,dark,37,0.497923,0.5738373,2.044353,1.649624,0.8065629,0.0881305,2,0.1508715,19.08371,16.24364,0.01328448,49.55555,42.11111,36.97222,0.3695833
Cycle1:20:00-21:00,HFD+HXN,dark,37,0.4931969,0.4948416,1.859426,1.50511,0.8087975,0.1078135,3,0.1831648,13.70305,11.22215,0.01182544,35.64686,58.82843,56.94059,0.5694444
Cycle1:21:00-22:00,HFD+HXN,dark,37,0.5137539,0.4836418,1.701221,1.376443,0.8085051,0.09174408,0,0,0.716217,0.5897369,0.00802,2.805556,97.19445,97.11111,0.9708334
Cycle1:22:00-23:00,HFD+HXN,dark,37,0.4678946,0.558458,2.088347,1.682121,0.8045604,0.1168006,4,0.07493639,21.56921,17.34799,0.01131186,59.48347,35.62899,27.77006,0.2776389
Cycle1:23:00-00:00,HFD+HXN,dark,37,0.4761384,0.5128862,1.824801,1.385443,0.7587429,0.130303,1,0.02356052,7.338867,4.619019,0.007510549,23.41016,76.33991,74.97917,0.7498611
Cycle1:00:00-01:00,HFD+HXN,dark,37,0.4807852,0.4246807,1.679624,1.326227,0.7877825,0.1114043,1,0.1487122,7.52298,5.520386,0.008814104,21.0161,77.12382,75.79123,0.7581944
Cycle1:01:00-02:00,HFD+HXN,dark,37,0.4566174,0.463434,1.665719,1.288198,0.7716784,0.1105794,1,0.1277375,3.98053,2.741913,0.009809033,10.25,88.33334,87.41667,0.8740278
Cycle1:02:00-03:00,HFD+HXN,dark,37,0.5724077,0.5192025,1.730849,1.37395,0.7908638,0.1052249,2,0.08856201,5.908752,3.760132,0.00714263,19.51693,79.12271,78.23431,0.7826389
Cycle1:03:00-04:00,HFD+HXN,dark,37,0.5284379,0.48613,1.721388,1.325613,0.7693304,0.124447,1,0.0790472,2.333618,1.136444,0.007935757,6.638889,92.02778,91.94444,0.9193056
Cycle1:04:00-05:00,HFD+HXN,dark,37,0.4269672,0.5054869,1.923615,1.552608,0.8053154,0.1046448,1,0.006120443,15.56186,12.66167,0.01431589,37.01749,58.01166,49.20855,0.4919444
Cycle1:05:00-06:00,HFD+HXN,dark,37,0.4682564,0.4949453,1.867908,1.459552,0.779413,0.1129552,4,0.0617218,13.68857,10.5463,0.01156313,38.04499,60.70536,52.90197,0.5288889
Cycle2:06:00-07:00,HFD+HXN,light,37,0.5482446,0.4340694,1.715732,1.312041,0.7595957,0.103779,2,0.07903218,6.967712,4.723724,0.008345888,22.82065,73.23709,71.0161,0.7104167
Cycle2:07:00-08:00,HFD+HXN,light,37,0.4185895,0.4703004,1.701472,1.36397,0.8007914,0.1135723,1,0.00255847,12.75217,8.709167,0.007765511,40.80555,59.16666,52.75,0.5273611
Cycle2:08:00-09:00,HFD+HXN,light,37,0.4404994,0.4131527,1.460327,1.091308,0.7472966,0.09789886,0,0,0.09310913,0.06048584,0.004104614,0.47196,99.52804,99.52804,0.9955556
Cycle2:09:00-10:00,HFD+HXN,light,37,0.4265371,0.4310945,1.529631,1.165723,0.7612708,0.09690893,0,0,0.2782288,0.1791992,0.006106568,1.222222,98.77779,98.75,0.9872222
Cycle2:10:00-11:00,HFD+HXN,light,37,0.4136488,0.4264081,1.526351,1.149466,0.7527731,0.08171152,0,0,0.954071,0.8122864,0.007696445,3.582338,96.41766,95.47348,0.9548611
Cycle2:11:00-12:00,HFD+HXN,light,37,0.4642058,0.4485716,1.613784,1.295797,0.8036175,0.07150421,0,0,0.7496338,0.4474792,0.004793305,3.665648,96.33435,95.02916,0.9504167
Cycle2:12:00-13:00,HFD+HXN,light,37,0.4108015,0.4391004,1.487787,1.122321,0.7544562,0.07031907,0,0,0,0,0,0,100,100,1.000278
Cycle2:13:00-14:00,HFD+HXN,light,37,0.4121208,0.4837956,1.765922,1.414235,0.7989407,0.06411665,2,0.01133442,9.13147,6.771759,0.01000247,30.25,69.30556,63.97222,0.6394445
Cycle2:14:00-15:00,HFD+HXN,light,37,0.3865383,0.4341357,1.518485,1.146588,0.753493,0.05942396,0,0,0,0,0,0,100,100,1.000278
Cycle2:15:00-16:00,HFD+HXN,light,37,0.4576188,0.4429321,1.554601,1.23047,0.7921024,0.0689294,1,0.04358101,0.4326782,0.2940369,0.007473829,1.277778,95.52778,95.52778,0.955
Cycle2:16:00-17:00,HFD+HXN,light,37,0.4325708,0.4390383,1.595757,1.238122,0.7735708,0.08370613,1,0.06791496,0.8890381,0.486908,0.006413371,3.832269,89.97501,88.72535,0.8872222
Cycle2:17:00-18:00,HFD+HXN,light,37,0.4191927,0.4495707,1.617634,1.326654,0.8185182,0.07005516,0,0,1.585602,1.279877,0.01342093,4.33213,95.6401,94.50153,0.945
Cycle2:18:00-19:00,HFD+HXN,dark,37,0.5239794,0.5099931,1.715446,1.399367,0.8144876,0.06863442,1,0.08758307,1.68869,1.391937,0.01613145,4.108828,93.25375,93.25375,0.9327778
Cycle2:19:00-20:00,HFD+HXN,dark,37,0.5086662,0.5248426,1.969824,1.575762,0.799673,0.09350444,2,0.08351302,19.35275,15.5733,0.01505351,44.66667,51.52778,42.38889,0.4236111
Cycle2:20:00-21:00,HFD+HXN,dark,37,0.5271837,0.603726,2.029262,1.651442,0.8132833,0.09755335,3,0.1292222,22.81647,18.24466,0.01119169,58.02332,35.70239,29.206,0.2920833
Cycle2:21:00-22:00,HFD+HXN,dark,37,0.5009403,0.5052658,1.830361,1.465269,0.7991967,0.1218276,3,0.08461952,8.978821,5.119507,0.009283004,29.86111,68.5,60.41667,0.6041667
Cycle2:22:00-23:00,HFD+HXN,dark,37,0.4674582,0.4859491,1.787887,1.3893,0.7754088,0.1209964,2,0.04554391,6.74762,3.850555,0.006604437,25.77062,72.28547,68.23105,0.6823611
Cycle2:23:00-00:00,HFD+HXN,dark,37,0.5193793,0.5334312,1.897496,1.506906,0.7944755,0.1210128,2,0.02816868,14.93008,10.51035,0.009707688,48.76423,49.43071,39.43349,0.3941667
Cycle2:00:00-01:00,HFD+HXN,dark,37,0.5000196,0.5511388,1.948011,1.515646,0.777406,0.1201134,3,0.1066353,11.51932,8.218353,0.01143593,34.17546,60.77179,54.63631,0.5463889
Cycle2:01:00-02:00,HFD+HXN,dark,37,0.4682694,0.5349948,1.822268,1.394441,0.7649227,0.11494,0,0,3.075684,1.108124,0.005248497,13.19444,86.80556,82.25,0.8222222
Cycle2:02:00-03:00,HFD+HXN,dark,37,0.5387087,0.4436596,1.709519,1.309339,0.764897,0.1053597,1,0.028368,2.337952,0.9081116,0.004485474,11.54914,85.67463,83.00944,0.8302778
Cycle2:03:00-04:00,HFD+HXN,dark,37,0.4866625,0.5432732,1.746869,1.34283,0.7654911,0.100667,1,0.001683712,3.833557,1.412689,0.004389408,16.80555,74.83333,69,0.6897222
Cycle2:04:00-05:00,HFD+HXN,dark,37,0.5283579,0.5257472,1.853982,1.41774,0.7608175,0.105949,1,0.04330444,9.613983,6.678162,0.01266573,32.54651,62.59372,58.65037,0.5865278
Cycle2:05:00-06:00,HFD+HXN,dark,37,0.5150074,0.5979725,2.075563,1.623158,0.7812133,0.1240985,6,0.04721928,24.10611,19.46329,0.01192909,63.64899,30.13052,19.02249,0.1901389
Cycle1:06:00-07:00,HFD+HXN,light,38,0.5467944,0.5321574,1.84924,1.491459,0.8068261,0.07958055,3,0.1466122,17.99174,14.27711,0.01125531,52.85952,42.61521,34.34203,0.3436111
Cycle1:07:00-08:00,HFD+HXN,light,38,0.4326017,0.443971,1.735418,1.333938,0.7688676,0.0882135,0,0,6.931473,5.688461,0.01193529,17.86111,82.13889,78.86111,0.7884722
Cycle1:08:00-09:00,HFD+HXN,light,38,0.3977317,0.4147346,1.552767,1.222063,0.7871261,0.07604513,1,0.1124449,2.517029,1.226212,0.0125303,7.384786,89.61688,87.28484,0.8730556
Cycle1:09:00-10:00,HFD+HXN,light,38,0.4593635,0.4648626,1.617967,1.285726,0.7936748,0.07637469,1,0.1157284,2.499084,0.8408966,0.004682073,11.13889,86.38889,82.55556,0.8252778
Cycle1:10:00-11:00,HFD+HXN,light,38,0.4280378,0.4192435,1.548174,1.221627,0.7875181,0.07611885,1,0.06161857,3.506927,1.845642,0.007868988,16.49542,81.56068,77.20078,0.7720833
Cycle1:11:00-12:00,HFD+HXN,light,38,0.4157745,0.4449482,1.616645,1.248552,0.769016,0.07165497,1,0.000793457,9.989166,6.777618,0.01012658,27.74229,71.78562,68.86976,0.68875
Cycle1:12:00-13:00,HFD+HXN,light,38,0.4328339,0.4106216,1.564688,1.202258,0.766153,0.07424515,1,0.1192908,1.32196,0.2828827,0.00211124,6.163242,90.1166,87.06274,0.8708333
Cycle1:13:00-14:00,HFD+HXN,light,38,0.5048097,0.4198111,1.486296,1.169536,0.7868327,0.08072923,0,0,0.5283508,0.1180573,0.001228181,3.138889,96.86111,96.75,0.9672222
Cycle1:14:00-15:00,HFD+HXN,light,38,0.4365194,0.4738807,1.693887,1.340893,0.7908797,0.0744431,1,0.06784058,5.323456,2.570328,0.009976822,13.4925,84.23098,83.42587,0.8344445
Cycle1:15:00-16:00,HFD+HXN,light,38,0.4653598,0.4059163,1.536782,1.176335,0.7644345,0.05216451,0,0,0.9640808,0.2140503,0.00119676,6.555556,93.44444,91.63889,0.9161111
Cycle1:16:00-17:00,HFD+HXN,light,38,0.4440803,0.4559252,1.59299,1.299934,0.8153439,0.05010428,1,0.1371145,1.485016,0.36763,0.003228777,6.831436,89.41959,88.36434,0.8836111
Cycle1:17:00-18:00,HFD+HXN,light,38,0.4174765,0.4674309,1.625089,1.32014,0.8104066,0.04253886,3,0.09393048,5.964172,2.871933,0.009444577,23.60455,68.84199,61.62177,0.6161111
Cycle1:18:00-19:00,HFD+HXN,dark,38,0.5433906,0.513819,1.931858,1.590156,0.8216654,0.07290816,3,0.2027657,16.19379,13.31493,0.01452693,38.45086,53.77568,45.97446,0.4597222
Cycle1:19:00-20:00,HFD+HXN,dark,38,0.5850613,0.5973239,2.099996,1.700402,0.8098409,0.09643387,3,0.1446815,24.7088,19.72755,0.01428894,63.72222,25.66667,16.5,0.1648611
Cycle1:20:00-21:00,HFD+HXN,dark,38,0.5319627,0.5162351,1.820945,1.466059,0.804844,0.1218085,2,0.1837912,10.37988,6.3936,0.01047692,30.2332,62.6874,56.4131,0.5643055
Cycle1:21:00-22:00,HFD+HXN,dark,38,0.4896935,0.4691124,1.595422,1.273056,0.7975569,0.1045149,1,0.04923201,2.378845,0.9233856,0.008248663,8.944445,89.66666,89.02778,0.89
Cycle1:22:00-23:00,HFD+HXN,dark,38,0.59807,0.4857271,1.761191,1.394941,0.7913946,0.1012413,2,0.07057047,1.97168,0.3403931,0.001172516,9.608442,87.72562,84.782,0.8479167
Cycle1:23:00-00:00,HFD+HXN,dark,38,0.5125321,0.5915046,2.07759,1.678438,0.8070824,0.1160496,5,0.1303215,24.89764,20.90773,0.01543426,56.09553,38.57262,32.43544,0.3244444
Cycle1:00:00-01:00,HFD+HXN,dark,38,0.4804091,0.5236408,1.922098,1.503203,0.7815098,0.1211269,2,0.1406116,16.95862,12.78299,0.01291591,43.11494,48.75069,42.97612,0.4298611
Cycle1:01:00-02:00,HFD+HXN,dark,38,0.4708401,0.4624211,1.585431,1.214341,0.7647517,0.1136706,1,0.1324749,1.456787,0.2246704,0.003415516,3.722222,92.63889,92.55555,0.9252778
Cycle1:02:00-03:00,HFD+HXN,dark,38,0.4990209,0.5038304,1.748475,1.367347,0.7816098,0.1055644,1,0.07227659,1.01123,0.21875,0.001506708,5.108273,93.19822,92.75402,0.9277778
Cycle1:03:00-04:00,HFD+HXN,dark,38,0.4855079,0.4996396,1.743399,1.354311,0.7750369,0.1078313,2,0.1000266,4.919281,2.485229,0.01198976,14.83333,77.13889,74.5,0.7448611
Cycle1:04:00-05:00,HFD+HXN,dark,38,0.5544567,0.4934016,1.947732,1.528469,0.7848046,0.09460952,3,0.3424082,14.71414,11.65012,0.01829745,31.43571,64.5654,57.90058,0.5791667
Cycle1:05:00-06:00,HFD+HXN,dark,38,0.5281903,0.5549117,1.981626,1.550575,0.7824105,0.1273343,3,0.1637383,19.69379,16.02448,0.01444871,47.90336,42.68259,33.51847,0.3352778
Cycle2:06:00-07:00,HFD+HXN,light,38,0.4893113,0.4391483,1.558633,1.182004,0.7593073,0.1152281,0,0,0.9044495,0.2704468,0.001931909,6.13548,93.86452,93.3648,0.9341667
Cycle2:07:00-08:00,HFD+HXN,light,38,0.4874541,0.4567389,1.717409,1.325541,0.7711005,0.1153979,4,0.1376877,6.688843,4.36499,0.01014875,22.72222,72.08334,66.86111,0.6684722
Cycle2:08:00-09:00,HFD+HXN,light,38,0.4138401,0.422538,1.513237,1.128899,0.7450056,0.1021353,0,0,1.104828,0.4272156,0.003320313,5.913381,94.08662,91.83787,0.9186111
Cycle2:09:00-10:00,HFD+HXN,light,38,0.4344463,0.4608951,1.586408,1.16986,0.7372285,0.09612574,2,0.02385521,1.07196,0.1343079,0.001371693,3.361111,94.30556,93.25,0.9322222
Cycle2:10:00-11:00,HFD+HXN,light,38,0.4373714,0.447808,1.56649,1.201112,0.7666658,0.08931853,1,0.07435989,2.391846,0.9767761,0.01042793,6.387115,91.05804,89.86393,0.89875
Cycle2:11:00-12:00,HFD+HXN,light,38,0.4593024,0.4467373,1.524245,1.162172,0.7623668,0.0697607,0,0,0.8713379,0.2600098,0.005513278,2.221605,97.7784,97.75063,0.9776389
Cycle2:12:00-13:00,HFD+HXN,light,38,0.4215022,0.4724602,1.615846,1.279233,0.7915366,0.07542589,1,0.06712294,2.141632,0.9614868,0.01199426,6.357579,88.31205,85.95226,0.8597222
Cycle2:13:00-14:00,HFD+HXN,light,38,0.508454,0.4441437,1.558219,1.176702,0.7547601,0.07044135,0,0,0.9602356,0.08282471,0.000834795,3.194445,96.80555,95.94445,0.9591666
Cycle2:14:00-15:00,HFD+HXN,light,38,0.429175,0.4325737,1.595271,1.265483,0.7933758,0.07325877,2,0.09139252,3.27655,1.414276,0.01165714,10.07773,77.6513,75.48584,0.755
Cycle2:15:00-16:00,HFD+HXN,light,38,0.4443675,0.4493496,1.590749,1.236693,0.7765878,0.08958755,1,0.05884552,2.030487,1.229279,0.009150032,5.333333,90.66667,90.36111,0.9033333
Cycle2:16:00-17:00,HFD+HXN,light,38,0.45672,0.4531142,1.6893,1.354373,0.7998953,0.105949,2,0.1203251,4.644562,2.012543,0.008787211,14.13496,81.06081,79.17245,0.7918056
Cycle2:17:00-18:00,HFD+HXN,light,38,0.4658683,0.4553474,1.693611,1.338588,0.7891253,0.09935258,3,0.06497431,5.479797,3.91803,0.01503367,12.94085,80.64426,79.31131,0.7931945
Cycle2:18:00-19:00,HFD+HXN,dark,38,0.4947501,0.4864976,1.871076,1.521426,0.8122609,0.09722059,4,0.1326141,7.895508,5.402466,0.01419964,19.29484,69.29483,68.40644,0.6841667
Cycle2:19:00-20:00,HFD+HXN,dark,38,0.5599111,0.6011654,2.038995,1.648336,0.807952,0.121527,5,0.1085553,18.6438,14.44791,0.01523456,47.72222,39.27778,33.16667,0.3315278
Cycle2:20:00-21:00,HFD+HXN,dark,38,0.5860003,0.575813,1.930831,1.520613,0.7871182,0.1225168,4,0.07643843,15.4621,10.62494,0.01183301,45.36369,35.8412,29.45586,0.2947222
Cycle2:21:00-22:00,HFD+HXN,dark,38,0.5250402,0.4419205,1.629686,1.164842,0.713068,0.1285691,1,0.001101494,2.524841,1.232208,0.007844092,9.25,90.38889,89.66666,0.8965278
Cycle2:22:00-23:00,HFD+HXN,dark,38,0.5105411,0.4876915,1.719414,1.279026,0.7422942,0.1028782,1,0.108892,2.647552,1.071014,0.004441182,14.41266,81.7273,76.83977,0.7683333
Cycle2:23:00-00:00,HFD+HXN,dark,38,0.5430144,0.4748872,1.973721,1.530577,0.7748573,0.1090065,1,0.1317387,16.1116,12.34549,0.01503562,40.68314,54.15162,48.26437,0.4826389
Cycle2:00:00-01:00,HFD+HXN,dark,38,0.5536515,0.452882,1.759405,1.333362,0.7560079,0.1206126,3,0.1093521,7.500366,4.932465,0.01205464,17.43476,76.6241,75.31927,0.7534722
Cycle2:01:00-02:00,HFD+HXN,dark,38,0.5172691,0.4953078,1.822146,1.363922,0.7467973,0.1117521,1,0.1322007,6.588074,4.600708,0.01396336,16.44444,74.22222,72.75,0.7273611
Cycle2:02:00-03:00,HFD+HXN,dark,38,0.4892667,0.4843212,1.818909,1.384859,0.7586671,0.126009,3,0.03299952,15.11304,10.62143,0.01384816,45.83565,50.72182,38.201,0.3820833
Cycle2:03:00-04:00,HFD+HXN,dark,38,0.4945987,0.4833131,1.632237,1.170321,0.7167144,0.1135652,0,0,0.796936,0.2443542,0.002025667,4.361111,95.63889,95.63889,0.9561111
Cycle2:04:00-05:00,HFD+HXN,dark,38,0.5356703,0.4602311,1.7926,1.317263,0.7334641,0.1155266,1,0.1813793,8.207214,5.518799,0.01160756,25.79839,56.31769,50.95807,0.5095834
Cycle2:05:00-06:00,HFD+HXN,dark,38,0.5894231,0.561022,1.98304,1.508798,0.7610849,0.1298088,0,0,19.24896,16.71353,0.01529869,39.62788,60.31658,55.09581,0.5509722
Cycle1:06:00-07:00,HFD+HXN,light,39,0.5716923,0.4954332,1.971579,1.545132,0.7802028,0.110786,3,0.2132449,16.26682,11.46495,0.008722545,54.88617,39.08939,28.40089,0.2840278
Cycle1:07:00-08:00,HFD+HXN,light,39,0.4427746,0.4128139,1.612701,1.241397,0.7682937,0.09109113,1,0.03217363,9.901382,6.406479,0.007579333,33.22222,66,61.27778,0.6126389
Cycle1:08:00-09:00,HFD+HXN,light,39,0.4267847,0.4429725,1.485725,1.13268,0.7623215,0.07221125,0,0,0.7384338,0.1985626,0.003956777,1.915602,98.0844,98.0844,0.9811111
Cycle1:09:00-10:00,HFD+HXN,light,39,0.4422081,0.434251,1.543666,1.231059,0.7972435,0.06410688,1,0.1051378,1.706528,0.5635681,0.002796339,7.111111,89.05556,87.38889,0.8736111
Cycle1:10:00-11:00,HFD+HXN,light,39,0.4455032,0.4428611,1.564899,1.201746,0.7660401,0.0690005,1,0.01734734,2.528198,1.167053,0.00927869,6.748126,92.41877,90.94696,0.9094445
Cycle1:11:00-12:00,HFD+HXN,light,39,0.4186459,0.4466312,1.486769,1.111541,0.7476638,0.0682597,0,0,1.06868,0.3055267,0.002791457,3.915579,96.08442,95.75117,0.9575
Cycle1:12:00-13:00,HFD+HXN,light,39,0.4490312,0.411246,1.590812,1.220877,0.7653397,0.06881678,1,0.115283,4.090515,2.516266,0.009649262,12.10439,85.92449,83.31482,0.8333333
Cycle1:13:00-14:00,HFD+HXN,light,39,0.4441377,0.4652494,1.529923,1.199074,0.7836278,0.06007294,0,0,0.2213593,0.02522278,0.001001711,0.8333334,99.16666,99.11111,0.9908333
Cycle1:14:00-15:00,HFD+HXN,light,39,0.4599718,0.4526302,1.630912,1.281906,0.785075,0.08149377,1,0.07796669,2.066162,0.7370605,0.005171993,9.4392,87.0905,83.17601,0.8319445
Cycle1:15:00-16:00,HFD+HXN,light,39,0.4205474,0.4109763,1.4479,1.122731,0.7759312,0.02796567,0,0,0.7390594,0.2059021,0.002447882,3.055556,96.94445,95.38889,0.9536111
Cycle1:16:00-17:00,HFD+HXN,light,39,0.5135195,0.5280358,1.816119,1.447165,0.7958786,0.09612937,1,0.1466568,11.40909,7.254379,0.01003051,43.12691,53.9017,42.23827,0.4222222
Cycle1:17:00-18:00,HFD+HXN,light,39,0.4752478,0.4419908,1.604076,1.237384,0.7703359,0.06181189,1,0.1653614,2.409042,1.319504,0.003558341,14.77367,81.64399,78.50597,0.7851389
Cycle1:18:00-19:00,HFD+HXN,dark,39,0.5996748,0.5689598,2.053229,1.703169,0.8287146,0.08380108,3,0.2465572,20.28741,16.02957,0.01133491,60.99389,35.75791,26.76291,0.2677778
Cycle1:19:00-20:00,HFD+HXN,dark,39,0.5640523,0.5469955,2.019621,1.643993,0.8133807,0.09008909,1,0.222168,13.67725,9.275223,0.01019161,48.41667,44.86111,35.16667,0.3515278
Cycle1:20:00-21:00,HFD+HXN,dark,39,0.5722879,0.5116922,1.973086,1.570643,0.7947685,0.1056934,2,0.1883154,14.94336,10.233,0.01287686,43.61466,46.02998,39.58912,0.3959722
Cycle1:21:00-22:00,HFD+HXN,dark,39,0.5109044,0.4803777,1.783099,1.380053,0.7729779,0.1093947,1,0.1323166,4.947662,2.227081,0.006780914,21.44444,74.11111,70.05556,0.7004167
Cycle1:22:00-23:00,HFD+HXN,dark,39,0.5782061,0.5495769,2.084396,1.63397,0.7826613,0.1207635,2,0.1009083,18.09421,13.80614,0.01345966,49.31963,47.01472,40.12774,0.40125
Cycle1:23:00-00:00,HFD+HXN,dark,39,0.4898815,0.5027158,1.755011,1.338076,0.761552,0.1292824,1,0.1572156,5.108276,2.993774,0.009197799,17.41183,81.64399,79.06137,0.7906944
Cycle1:00:00-01:00,HFD+HXN,dark,39,0.469084,0.4368103,1.637146,1.233063,0.751415,0.1155686,1,0.03536224,1.811584,0.9712677,0.01243403,5.274847,93.22599,90.7829,0.9080555
Cycle1:01:00-02:00,HFD+HXN,dark,39,0.510597,0.5218756,1.769528,1.369497,0.7728305,0.08938655,1,0.1720219,0.9988708,0.08522034,0.000967989,2.861111,93.88889,93.83333,0.9380556
Cycle1:02:00-03:00,HFD+HXN,dark,39,0.5283713,0.487373,1.873987,1.426346,0.7586152,0.1109427,3,0.08008575,13.57315,9.756821,0.01154151,35.20266,61.38257,58.91172,0.5891666
Cycle1:03:00-04:00,HFD+HXN,dark,39,0.5603158,0.5202281,1.893999,1.417801,0.7468328,0.1158426,2,0.1948543,4.965973,2.90387,0.009269686,19.25,75.83334,71.41666,0.7140278
Cycle1:04:00-05:00,HFD+HXN,dark,39,0.5814897,0.511658,2.067071,1.636177,0.7894225,0.1269889,4,0.301981,16.98953,13.47858,0.01258872,41.01638,49.20855,44.20994,0.4422222
Cycle1:05:00-06:00,HFD+HXN,dark,39,0.5109859,0.456354,1.840835,1.398435,0.7564265,0.1276397,1,0.002599239,6.88974,4.838654,0.0102083,19.93891,79.83893,77.22855,0.7723611
Cycle2:06:00-07:00,HFD+HXN,light,39,0.5283307,0.4825045,1.873429,1.44537,0.7707291,0.1265694,2,0.3170943,16.20111,12.19089,0.012101,43.55913,47.196,42.75402,0.4275
Cycle2:07:00-08:00,HFD+HXN,light,39,0.4359256,0.4187014,1.566512,1.177751,0.7507672,0.1108391,1,0.17906,1.507568,0.4960632,0.001846644,9.194444,88.30556,86.19444,0.8616667
Cycle2:08:00-09:00,HFD+HXN,light,39,0.411658,0.4168883,1.433302,1.121849,0.7821255,0.09382322,0,0,1.233551,0.6459961,0.002952717,9.07829,90.92171,88.97834,0.89
