Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER
Cycle2:02:00-03:00,HFD+TXN,dark,51,0.4867094,1.697343,1.286253,0.1025739,0.7566292
Cycle2:03:00-04:00,HFD+TXN,dark,51,0.456356,1.597238,1.18555,0.08816972,0.741533
Cycle2:04:00-05:00,HFD+TXN,dark,51,0.575497,2.011829,1.503616,0.1074059,0.7463362
Cycle2:05:00-06:00,HFD+TXN,dark,51,0.5499346,1.928027,1.417017,0.1141472,0.7353989
Cycle1:06:00-07:00,HFD+TXN,light,52,0.4862912,1.694884,1.288714,0.1053923,0.7590053
Cycle1:07:00-08:00,HFD+TXN,light,52,0.4086638,1.431226,1.05841,0.07850507,0.7382036
Cycle1:08:00-09:00,HFD+TXN,light,52,0.3908395,1.361656,1.037708,0.07555284,0.7601123
Cycle1:09:00-10:00,HFD+TXN,light,52,0.4137914,1.442845,1.094276,0.06641188,0.7552356
Cycle1:10:00-11:00,HFD+TXN,light,52,0.4021657,1.395365,1.088273,0.07341074,0.77988
Cycle1:11:00-12:00,HFD+TXN,light,52,0.3983361,1.397166,1.024145,0.07173666,0.7321538
Cycle1:12:00-13:00,HFD+TXN,light,52,0.363216,1.271192,0.943791,0.05829857,0.7416543
Cycle1:13:00-14:00,HFD+TXN,light,52,0.4133993,1.425821,1.149031,0.04676455,0.8071931
Cycle1:14:00-15:00,HFD+TXN,light,52,0.3854946,1.336861,1.045517,0.05351861,0.7817621
Cycle1:15:00-16:00,HFD+TXN,light,52,0.4318509,1.488068,1.205278,0.02143841,0.8069016
Cycle1:16:00-17:00,HFD+TXN,light,52,0.4043313,1.415207,1.050204,0.07858308,0.739948
Cycle1:17:00-18:00,HFD+TXN,light,52,0.431226,1.497531,1.162143,0.07985886,0.775031
Cycle1:18:00-19:00,HFD+TXN,dark,52,0.4872123,1.680081,1.355338,0.09286996,0.8048738
Cycle1:19:00-20:00,HFD+TXN,dark,52,0.5093766,1.758834,1.408721,0.09042002,0.8010209
Cycle1:20:00-21:00,HFD+TXN,dark,52,0.4335432,1.496088,1.202204,0.08528677,0.799628
Cycle1:21:00-22:00,HFD+TXN,dark,52,0.4410254,1.523008,1.219031,0.08954752,0.7998556
Cycle1:22:00-23:00,HFD+TXN,dark,52,0.4703987,1.618834,1.320212,0.09111907,0.8152858
Cycle1:23:00-00:00,HFD+TXN,dark,52,0.5841328,2.017756,1.612629,0.09367091,0.8000702
Cycle1:00:00-01:00,HFD+TXN,dark,52,0.5217516,1.815911,1.391822,0.1103674,0.7665464
Cycle1:01:00-02:00,HFD+TXN,dark,52,0.4520936,1.579509,1.184494,0.08852979,0.7480894
Cycle1:02:00-03:00,HFD+TXN,dark,52,0.5137179,1.785379,1.379556,0.09251226,0.7695957
Cycle1:03:00-04:00,HFD+TXN,dark,52,0.4564614,1.590171,1.21232,0.08973621,0.7609928
Cycle1:04:00-05:00,HFD+TXN,dark,52,0.4346529,1.519184,1.136627,0.08377963,0.7478849
Cycle1:05:00-06:00,HFD+TXN,dark,52,0.55945,1.964861,1.429158,0.08846809,0.7286149
Cycle2:06:00-07:00,HFD+TXN,light,52,0.4407407,1.556841,1.094185,0.09026004,0.7017665
Cycle2:07:00-08:00,HFD+TXN,light,52,0.4396277,1.539946,1.137613,0.0783801,0.7373578
Cycle2:08:00-09:00,HFD+TXN,light,52,0.3748222,1.313342,0.9684955,0.07844752,0.7370833
Cycle2:09:00-10:00,HFD+TXN,light,52,0.3826622,1.338227,0.9979667,0.07524589,0.7448641
Cycle2:10:00-11:00,HFD+TXN,light,52,0.4370471,1.532736,1.124416,0.07786886,0.7321069
Cycle2:11:00-12:00,HFD+TXN,light,52,0.3543197,1.242752,0.911068,0.05039827,0.7325343
Cycle2:12:00-13:00,HFD+TXN,light,52,0.3740777,1.312858,0.9589998,0.07496314,0.730191
Cycle2:13:00-14:00,HFD+TXN,light,52,0.3672657,1.287159,0.9479233,0.06028835,0.7355438
Cycle2:14:00-15:00,HFD+TXN,light,52,0.4497713,1.576443,1.160419,0.07537678,0.7338676
Cycle2:15:00-16:00,HFD+TXN,light,52,0.3617771,1.264486,0.9460026,0.05466952,0.7467286
Cycle2:16:00-17:00,HFD+TXN,light,52,0.3545977,1.242115,0.9175285,0.04484998,0.7382097
Cycle2:17:00-18:00,HFD+TXN,light,52,0.4123459,1.427892,1.125775,0.05011036,0.7885264
Cycle2:18:00-19:00,HFD+TXN,dark,52,0.4837022,1.671509,1.332991,0.06820025,0.7983654
Cycle2:19:00-20:00,HFD+TXN,dark,52,0.4351017,1.516675,1.152333,0.06918247,0.7597032
Cycle2:20:00-21:00,HFD+TXN,dark,52,0.4603869,1.600774,1.233695,0.0838591,0.7703628
Cycle2:21:00-22:00,HFD+TXN,dark,52,0.5010224,1.747577,1.32294,0.06435516,0.7545214
Cycle2:22:00-23:00,HFD+TXN,dark,52,0.4615288,1.610642,1.21574,0.06893209,0.7536024
Cycle2:23:00-00:00,HFD+TXN,dark,52,0.4766598,1.659213,1.270681,0.07975188,0.7652488
Cycle2:00:00-01:00,HFD+TXN,dark,52,0.5615507,1.95197,1.506751,0.08712436,0.772136
Cycle2:01:00-02:00,HFD+TXN,dark,52,0.5050802,1.76439,1.324177,0.09644135,0.7512139
Cycle2:02:00-03:00,HFD+TXN,dark,52,0.4444149,1.555721,1.153544,0.1021548,0.7401826
Cycle2:03:00-04:00,HFD+TXN,dark,52,0.4497632,1.57636,1.160596,0.1011082,0.7341729
Cycle2:04:00-05:00,HFD+TXN,dark,52,0.4767009,1.670524,1.230995,0.1074205,0.7358597
Cycle2:05:00-06:00,HFD+TXN,dark,52,0.4298319,1.51121,1.092391,0.1004882,0.7221483
Cycle1:06:00-07:00,HFD+TXN,light,53,0.5847495,2.038757,1.547093,0.1477517,0.7593849
Cycle1:07:00-08:00,HFD+TXN,light,53,0.4820061,1.689194,1.244413,0.1486978,0.7360958
Cycle1:08:00-09:00,HFD+TXN,light,53,0.469155,1.629735,1.262625,0.1432974,0.7744916
Cycle1:09:00-10:00,HFD+TXN,light,53,0.4932846,1.713235,1.328708,0.1371348,0.7739471
Cycle1:10:00-11:00,HFD+TXN,light,53,0.4628458,1.619686,1.203359,0.1395598,0.7416991
Cycle1:11:00-12:00,HFD+TXN,light,53,0.4329475,1.515977,1.122356,0.1017229,0.7403143
Cycle1:12:00-13:00,HFD+TXN,light,53,0.4978544,1.709765,1.409938,0.01427122,0.8216344
Cycle1:13:00-14:00,HFD+TXN,light,53,0.4070875,1.411148,1.106201,0.01621692,0.7803107
Cycle1:14:00-15:00,HFD+TXN,light,53,0.4549502,1.567951,1.268723,0.02536315,0.8074619
Cycle1:15:00-16:00,HFD+TXN,light,53,0.4197325,1.442711,1.184285,0.01147497,0.8191409
Cycle1:16:00-17:00,HFD+TXN,light,53,0.4370633,1.514578,1.189363,0.04221614,0.7828318
Cycle1:17:00-18:00,HFD+TXN,light,53,0.5293368,1.835015,1.438052,0.08572773,0.7833397
Cycle1:18:00-19:00,HFD+TXN,dark,53,0.523268,1.81475,1.418811,0.06330023,0.7779617
Cycle1:19:00-20:00,HFD+TXN,dark,53,0.5894126,2.028733,1.653079,0.06138081,0.8150627
Cycle1:20:00-21:00,HFD+TXN,dark,53,0.5825923,2.009625,1.618391,0.07947094,0.8047669
Cycle1:21:00-22:00,HFD+TXN,dark,53,0.4857554,1.680191,1.332992,0.06621769,0.7929282
Cycle1:22:00-23:00,HFD+TXN,dark,53,0.5759641,1.978522,1.629337,0.08384158,0.822063
Cycle1:23:00-00:00,HFD+TXN,dark,53,0.4861538,1.688826,1.308228,0.08790184,0.773858
Cycle1:00:00-01:00,HFD+TXN,dark,53,0.5808847,2.000405,1.625513,0.08762244,0.8147023
Cycle1:01:00-02:00,HFD+TXN,dark,53,0.5138735,1.786735,1.377066,0.09197579,0.769093
Cycle1:02:00-03:00,HFD+TXN,dark,53,0.5562014,1.922951,1.529544,0.09004702,0.7951633
Cycle1:03:00-04:00,HFD+TXN,dark,53,0.4946465,1.714354,1.345243,0.07456046,0.7840183
Cycle1:04:00-05:00,HFD+TXN,dark,53,0.4914688,1.706135,1.326645,0.07589652,0.7734023
Cycle1:05:00-06:00,HFD+TXN,dark,53,0.5117618,1.768558,1.410013,0.07987718,0.7981048
Cycle2:06:00-07:00,HFD+TXN,light,53,0.5148517,1.788889,1.384133,0.08463413,0.7715622
Cycle2:07:00-08:00,HFD+TXN,light,53,0.4187829,1.467296,1.082371,0.07870712,0.7375745
Cycle2:08:00-09:00,HFD+TXN,light,53,0.4602574,1.592105,1.262632,0.06749633,0.7912765
Cycle2:09:00-10:00,HFD+TXN,light,53,0.4584051,1.592466,1.233432,0.06799655,0.7743335
Cycle2:10:00-11:00,HFD+TXN,light,53,0.4518731,1.575341,1.19602,0.06010516,0.7588093
Cycle2:11:00-12:00,HFD+TXN,light,53,0.4489118,1.547657,1.250043,0.04294658,0.8079931
Cycle2:12:00-13:00,HFD+TXN,light,53,0.5509867,1.901903,1.525962,0.07932676,0.8022394
Cycle2:13:00-14:00,HFD+TXN,light,53,0.4508988,1.570614,1.198182,0.06069661,0.7622613
Cycle2:14:00-15:00,HFD+TXN,light,53,0.4521302,1.566049,1.233004,0.04903709,0.7849322
Cycle2:15:00-16:00,HFD+TXN,light,53,0.464754,1.606664,1.278515,0.04451111,0.7944223
Cycle2:16:00-17:00,HFD+TXN,light,53,0.4670303,1.614866,1.283592,0.05497096,0.793189
Cycle2:17:00-18:00,HFD+TXN,light,53,0.4698201,1.61794,1.314676,0.04194687,0.812115
Cycle2:18:00-19:00,HFD+TXN,dark,53,0.5408136,1.862847,1.511825,0.06120232,0.8113461
Cycle2:19:00-20:00,HFD+TXN,dark,53,0.5884138,2.027952,1.64081,0.09244801,0.80976
Cycle2:20:00-21:00,HFD+TXN,dark,53,0.5831415,2.010877,1.622207,0.07784534,0.8063923
Cycle2:21:00-22:00,HFD+TXN,dark,53,0.5432835,1.88316,1.476663,0.1109682,0.7844817
Cycle2:22:00-23:00,HFD+TXN,dark,53,0.5618672,1.937367,1.563553,0.1074191,0.805928
Cycle2:23:00-00:00,HFD+TXN,dark,53,0.5266629,1.832035,1.408379,0.1013328,0.7679425
Cycle2:00:00-01:00,HFD+TXN,dark,53,0.5424757,1.884507,1.45969,0.09917086,0.7739111
Cycle2:01:00-02:00,HFD+TXN,dark,53,0.5297034,1.833059,1.450546,0.09163956,0.7904821
Cycle2:02:00-03:00,HFD+TXN,dark,53,0.5550423,1.936958,1.462165,0.1040991,0.7532387
Cycle2:03:00-04:00,HFD+TXN,dark,53,0.5213842,1.816194,1.385276,0.1010014,0.7596431
Cycle2:04:00-05:00,HFD+TXN,dark,53,0.4997025,1.736198,1.343597,0.08561255,0.7726983
Cycle2:05:00-06:00,HFD+TXN,dark,53,0.5176099,1.790602,1.419593,0.09047432,0.7929211
Cycle1:06:00-07:00,HFD+TXN,light,54,0.5023764,1.753366,1.322718,0.1535603,0.7515469
Cycle1:07:00-08:00,HFD+TXN,light,54,0.3867906,1.360126,0.9821468,0.1467959,0.7220107
Cycle1:08:00-09:00,HFD+TXN,light,54,0.4434704,1.548859,1.163761,0.1479023,0.7460949
Cycle1:09:00-10:00,HFD+TXN,light,54,0.433986,1.516151,1.137386,0.159051,0.7465283
Cycle1:10:00-11:00,HFD+TXN,light,54,0.4004426,1.403502,1.033312,0.1446017,0.7368113
Cycle1:11:00-12:00,HFD+TXN,light,54,0.3975005,1.381389,1.067768,0.1160229,0.7738148
Cycle1:12:00-13:00,HFD+TXN,light,54,0.379847,1.314934,1.038543,0.00795761,0.7897965
Cycle1:13:00-14:00,HFD+TXN,light,54,0.4288748,1.478196,1.195608,0.004622132,0.8077291
Cycle1:14:00-15:00,HFD+TXN,light,54,0.344768,1.192798,0.9451327,0.02144526,0.7928408
Cycle1:15:00-16:00,HFD+TXN,light,54,0.3585589,1.230214,1.019627,2.09E-03,0.8256478
Cycle1:16:00-17:00,HFD+TXN,light,54,0.4165542,1.439571,1.147579,0.04171304,0.790926
Cycle1:17:00-18:00,HFD+TXN,light,54,0.3971061,1.383234,1.055251,0.07398637,0.7601005
Cycle1:18:00-19:00,HFD+TXN,dark,54,0.4470833,1.536616,1.261829,0.05143984,0.8192734
Cycle1:19:00-20:00,HFD+TXN,dark,54,0.5443802,1.873264,1.528453,0.07082684,0.8160416
Cycle1:20:00-21:00,HFD+TXN,dark,54,0.4489831,1.556462,1.219742,0.0749156,0.7828174
Cycle1:21:00-22:00,HFD+TXN,dark,54,0.5077658,1.747072,1.426358,0.08643403,0.8146198
Cycle1:22:00-23:00,HFD+TXN,dark,54,0.4516425,1.563618,1.234318,0.09103683,0.7872324
Cycle1:23:00-00:00,HFD+TXN,dark,54,0.4353418,1.505412,1.196085,0.0978617,0.7916847
Cycle1:00:00-01:00,HFD+TXN,dark,54,0.4551818,1.583113,1.218185,0.09572843,0.7678375
Cycle1:01:00-02:00,HFD+TXN,dark,54,0.4227394,1.466958,1.143196,0.09224583,0.7792651
Cycle1:02:00-03:00,HFD+TXN,dark,54,0.4477495,1.551522,1.218756,0.0880528,0.7852632
Cycle1:03:00-04:00,HFD+TXN,dark,54,0.4641457,1.602352,1.284714,0.08067276,0.8010064
Cycle1:04:00-05:00,HFD+TXN,dark,54,0.4516764,1.567352,1.221523,0.07962036,0.7790323
Cycle1:05:00-06:00,HFD+TXN,dark,54,0.4930038,1.70222,1.363727,0.08696431,0.8001174
Cycle2:06:00-07:00,HFD+TXN,light,54,0.4937264,1.710254,1.345988,0.1048805,0.787081
Cycle2:07:00-08:00,HFD+TXN,light,54,0.3911465,1.365815,1.027514,0.1027963,0.7517814
Cycle2:08:00-09:00,HFD+TXN,light,54,0.3866226,1.347769,1.023644,0.08042294,0.7577114
Cycle2:09:00-10:00,HFD+TXN,light,54,0.3941682,1.366724,1.069811,0.07868709,0.7823021
Cycle2:10:00-11:00,HFD+TXN,light,54,0.4044053,1.402317,1.097248,0.07629412,0.7824253
Cycle2:11:00-12:00,HFD+TXN,light,54,0.3666052,1.276057,0.9775276,0.05520798,0.7633944
Cycle2:12:00-13:00,HFD+TXN,light,54,0.4573162,1.578711,1.266035,0.07816865,0.7974544
Cycle2:13:00-14:00,HFD+TXN,light,54,0.3644065,1.268037,0.9729714,0.07682317,0.7663575
Cycle2:14:00-15:00,HFD+TXN,light,54,0.3636259,1.258876,0.9938527,0.06583317,0.7882378
Cycle2:15:00-16:00,HFD+TXN,light,54,0.3455036,1.202747,0.920768,0.05087236,0.7656291
Cycle2:16:00-17:00,HFD+TXN,light,54,0.4408197,1.522765,1.2168,0.07197224,0.7962564
Cycle2:17:00-18:00,HFD+TXN,light,54,0.368469,1.273648,1.014197,0.05631293,0.7950786
Cycle2:18:00-19:00,HFD+TXN,dark,54,0.4326453,1.481829,1.239481,0.06802086,0.8366049
Cycle2:19:00-20:00,HFD+TXN,dark,54,0.4850568,1.663637,1.381452,0.08583456,0.8299974
Cycle2:20:00-21:00,HFD+TXN,dark,54,0.5402151,1.853331,1.536717,0.08532763,0.8296403
Cycle2:21:00-22:00,HFD+TXN,dark,54,0.4361496,1.505863,1.206651,0.1071199,0.8004606
Cycle2:22:00-23:00,HFD+TXN,dark,54,0.4418215,1.521819,1.235263,0.1003155,0.8114015
Cycle2:23:00-00:00,HFD+TXN,dark,54,0.4916306,1.689408,1.388685,0.09172998,0.8213656
Cycle2:00:00-01:00,HFD+TXN,dark,54,0.4644866,1.606176,1.276225,0.1237483,0.7932454
Cycle2:01:00-02:00,HFD+TXN,dark,54,0.4710515,1.63263,1.28089,0.1050079,0.7814677
Cycle2:02:00-03:00,HFD+TXN,dark,54,0.4168075,1.448279,1.120368,0.1087577,0.7716116
Cycle2:03:00-04:00,HFD+TXN,dark,54,0.4232333,1.469477,1.141663,0.1050269,0.77372
Cycle2:04:00-05:00,HFD+TXN,dark,54,0.4940948,1.710062,1.352226,0.09816306,0.7888957
Cycle2:05:00-06:00,HFD+TXN,dark,54,0.4452249,1.544468,1.205849,0.09943502,0.7778165
Cycle1:06:00-07:00,HFD+TXN,light,55,0.5767134,2.004048,1.549673,0.1012482,0.7734519
Cycle1:07:00-08:00,HFD+TXN,light,55,0.5246129,1.822568,1.411218,0.09921473,0.7744238
Cycle1:08:00-09:00,HFD+TXN,light,55,0.4342785,1.520999,1.124517,0.1040807,0.7381029
Cycle1:09:00-10:00,HFD+TXN,light,55,0.4320409,1.499641,1.166905,0.09341843,0.777342
Cycle1:10:00-11:00,HFD+TXN,light,55,0.4094381,1.431371,1.069561,0.08362537,0.7459503
Cycle1:11:00-12:00,HFD+TXN,light,55,0.5269082,1.822668,1.445451,0.08428387,0.788965
Cycle1:12:00-13:00,HFD+TXN,light,55,0.4197842,1.465252,1.104745,0.08015745,0.7522519
Cycle1:13:00-14:00,HFD+TXN,light,55,0.4227173,1.464149,1.152872,0.06792978,0.786024
Cycle1:14:00-15:00,HFD+TXN,light,55,0.4662916,1.606558,1.302064,0.05648709,0.8076863
Cycle1:15:00-16:00,HFD+TXN,light,55,0.4264725,1.480399,1.151557,0.06746789,0.7772535
Cycle1:16:00-17:00,HFD+TXN,light,55,0.4267784,1.484403,1.141898,0.05286212,0.7692934
Cycle1:17:00-18:00,HFD+TXN,light,55,0.4384225,1.498076,1.268646,0.03844488,0.846693
Cycle1:18:00-19:00,HFD+TXN,dark,55,0.5506133,1.884517,1.582286,0.05528553,0.8387639
Cycle1:19:00-20:00,HFD+TXN,dark,55,0.5362042,1.849954,1.488307,0.09059824,0.8031439
Cycle1:20:00-21:00,HFD+TXN,dark,55,0.5064766,1.753978,1.382324,0.1029052,0.7869807
Cycle1:21:00-22:00,HFD+TXN,dark,55,0.5671615,1.957119,1.572953,0.08428255,0.8041176
Cycle1:22:00-23:00,HFD+TXN,dark,55,0.582573,2.023126,1.569992,0.1070961,0.7757829
Cycle1:23:00-00:00,HFD+TXN,dark,55,0.5472159,1.899524,1.477615,0.1119344,0.7782316
Cycle1:00:00-01:00,HFD+TXN,dark,55,0.4751117,1.668845,1.21303,0.1154371,0.7244983
Cycle1:01:00-02:00,HFD+TXN,dark,55,0.582495,2.028512,1.549626,0.1079518,0.7607819
Cycle1:02:00-03:00,HFD+TXN,dark,55,0.4649521,1.622147,1.226328,0.09880102,0.752903
Cycle1:03:00-04:00,HFD+TXN,dark,55,0.4937875,1.726125,1.290354,0.09560716,0.7462049
Cycle1:04:00-05:00,HFD+TXN,dark,55,0.5693844,1.98037,1.523599,0.1117644,0.7698054
Cycle1:05:00-06:00,HFD+TXN,dark,55,0.6212409,2.163809,1.651397,0.1214409,0.7625918
Cycle2:06:00-07:00,HFD+TXN,light,55,0.5752901,2.005042,1.52468,0.1267279,0.7597697
Cycle2:07:00-08:00,HFD+TXN,light,55,0.452525,1.592944,1.143121,0.1041253,0.7151532
Cycle2:08:00-09:00,HFD+TXN,light,55,0.4462066,1.556041,1.179402,0.1008156,0.7549939
Cycle2:09:00-10:00,HFD+TXN,light,55,0.4316895,1.510115,1.124288,0.09810273,0.7445431
Cycle2:10:00-11:00,HFD+TXN,light,55,0.4935733,1.714887,1.327172,0.1069305,0.7706062
Cycle2:11:00-12:00,HFD+TXN,light,55,0.4295935,1.50742,1.102304,0.0864141,0.7288802
Cycle2:12:00-13:00,HFD+TXN,light,55,0.428362,1.504242,1.095073,0.0841622,0.7245185
Cycle2:13:00-14:00,HFD+TXN,light,55,0.4857113,1.693536,1.284776,0.07584818,0.7573999
Cycle2:14:00-15:00,HFD+TXN,light,55,0.4306549,1.5136,1.096279,0.07512953,0.7222983
Cycle2:15:00-16:00,HFD+TXN,light,55,0.4188313,1.450179,1.144094,0.06909046,0.7900842
Cycle2:16:00-17:00,HFD+TXN,light,55,0.474668,1.641448,1.303966,0.0638727,0.7938994
Cycle2:17:00-18:00,HFD+TXN,light,55,0.4288776,1.488435,1.159167,0.05835521,0.7753959
Cycle2:18:00-19:00,HFD+TXN,dark,55,0.5681297,1.959626,1.578611,0.07244836,0.8049809
Cycle2:19:00-20:00,HFD+TXN,dark,55,0.5294466,1.835232,1.438934,0.06913646,0.7832301
Cycle2:20:00-21:00,HFD+TXN,dark,55,0.5875194,2.036929,1.595347,0.119864,0.7817523
Cycle2:21:00-22:00,HFD+TXN,dark,55,0.4653077,1.627684,1.211957,0.1234509,0.7422077
Cycle2:22:00-23:00,HFD+TXN,dark,55,0.4945937,1.712167,1.35224,0.1082892,0.7804047
Cycle2:23:00-00:00,HFD+TXN,dark,55,0.5475366,1.90967,1.446294,0.1108605,0.7539926
Cycle2:00:00-01:00,HFD+TXN,dark,55,0.4821421,1.683,1.268535,0.1288686,0.7506084
Cycle2:01:00-02:00,HFD+TXN,dark,55,0.5065094,1.768688,1.3304,0.1139116,0.7503892
Cycle2:02:00-03:00,HFD+TXN,dark,55,0.5100792,1.77029,1.378486,0.1115867,0.7784346
Cycle2:03:00-04:00,HFD+TXN,dark,55,0.5465775,1.895214,1.483351,0.1017891,0.7798125
Cycle2:04:00-05:00,HFD+TXN,dark,55,0.4884896,1.706357,1.280957,0.1082422,0.750701
Cycle2:05:00-06:00,HFD+TXN,dark,55,0.6592751,2.279567,1.812065,0.1208807,0.795168
Cycle1:06:00-07:00,HFD+TXN,light,56,0.5384253,1.869425,1.452397,0.08251606,0.7768602
Cycle1:07:00-08:00,HFD+TXN,light,56,0.4970544,1.731042,1.322065,0.07731959,0.7639211
Cycle1:08:00-09:00,HFD+TXN,light,56,0.3769638,1.315746,0.9922007,0.06897443,0.7518454
Cycle1:09:00-10:00,HFD+TXN,light,56,0.4201099,1.461605,1.122647,0.06514405,0.7660167
Cycle1:10:00-11:00,HFD+TXN,light,56,0.4025684,1.408335,1.048125,0.06461623,0.7434932
Cycle1:11:00-12:00,HFD+TXN,light,56,0.4059711,1.415689,1.073197,0.05808166,0.756875
Cycle1:12:00-13:00,HFD+TXN,light,56,0.4435045,1.534642,1.214934,0.05965244,0.7922428
Cycle1:13:00-14:00,HFD+TXN,light,56,0.3924323,1.371675,1.02601,0.05145653,0.7457001
Cycle1:14:00-15:00,HFD+TXN,light,56,0.4390953,1.519585,1.202142,0.04320316,0.7852676
Cycle1:15:00-16:00,HFD+TXN,light,56,0.3936255,1.365423,1.066269,0.05622435,0.7805354
Cycle1:16:00-17:00,HFD+TXN,light,56,0.4109842,1.420345,1.132149,0.04139356,0.7968632
Cycle1:17:00-18:00,HFD+TXN,light,56,0.4910999,1.689081,1.381852,0.03822897,0.8201435
Cycle1:18:00-19:00,HFD+TXN,dark,56,0.4819614,1.677469,1.285519,0.05112707,0.7633164
Cycle1:19:00-20:00,HFD+TXN,dark,56,0.5311488,1.839021,1.451084,0.06572779,0.7882841
Cycle1:20:00-21:00,HFD+TXN,dark,56,0.5826914,2.023095,1.571885,0.09467306,0.7756824
Cycle1:21:00-22:00,HFD+TXN,dark,56,0.4599259,1.601308,1.224843,0.0750428,0.7618183
Cycle1:22:00-23:00,HFD+TXN,dark,56,0.4558726,1.588045,1.211024,0.08292221,0.7603467
Cycle1:23:00-00:00,HFD+TXN,dark,56,0.5333627,1.851244,1.440889,0.07558952,0.7759074
Cycle1:00:00-01:00,HFD+TXN,dark,56,0.4781678,1.666112,1.268819,0.09166706,0.7604957
Cycle1:01:00-02:00,HFD+TXN,dark,56,0.4823761,1.678079,1.289595,0.0864842,0.7674649
Cycle1:02:00-03:00,HFD+TXN,dark,56,0.4953525,1.723481,1.323361,0.08742983,0.766997
Cycle1:03:00-04:00,HFD+TXN,dark,56,0.4480733,1.564614,1.176984,0.07756492,0.7506076
Cycle1:04:00-05:00,HFD+TXN,dark,56,0.5192146,1.80217,1.402555,0.09030687,0.7782996
Cycle1:05:00-06:00,HFD+TXN,dark,56,0.5814313,2.021797,1.557522,0.100749,0.7709852
Cycle2:06:00-07:00,HFD+TXN,light,56,0.4710453,1.650797,1.216063,0.1045304,0.7354747
Cycle2:07:00-08:00,HFD+TXN,light,56,0.3835174,1.346803,0.9802946,0.07395831,0.727746
Cycle2:08:00-09:00,HFD+TXN,light,56,0.4644972,1.619986,1.227174,0.09306846,0.7534212
Cycle2:09:00-10:00,HFD+TXN,light,56,0.3645888,1.282615,0.9237749,0.08655798,0.7191368
Cycle2:10:00-11:00,HFD+TXN,light,56,0.4001803,1.400643,1.039547,0.08522406,0.7385772
Cycle2:11:00-12:00,HFD+TXN,light,56,0.3864158,1.346107,1.026452,0.07242183,0.7608406
Cycle2:12:00-13:00,HFD+TXN,light,56,0.4109377,1.434138,1.082301,0.07532559,0.7533802
Cycle2:13:00-14:00,HFD+TXN,light,56,0.3792261,1.327205,0.9854607,0.06503767,0.741774
Cycle2:14:00-15:00,HFD+TXN,light,56,0.3663923,1.282239,0.9522905,0.05750139,0.7416381
Cycle2:15:00-16:00,HFD+TXN,light,56,0.5272248,1.833847,1.410386,0.07322539,0.7686246
Cycle2:16:00-17:00,HFD+TXN,light,56,0.4174935,1.464546,1.07274,0.06258881,0.7314554
Cycle2:17:00-18:00,HFD+TXN,light,56,0.4342966,1.51827,1.134515,0.05544894,0.7462577
Cycle2:18:00-19:00,HFD+TXN,dark,56,0.4749401,1.6541,1.262985,0.0583175,0.7615526
Cycle2:19:00-20:00,HFD+TXN,dark,56,0.5022624,1.745432,1.349271,0.05943931,0.7701941
Cycle2:20:00-21:00,HFD+TXN,dark,56,0.5182537,1.807349,1.369622,0.08259909,0.7563261
Cycle2:21:00-22:00,HFD+TXN,dark,56,0.4670677,1.63977,1.195416,0.09281429,0.7245811
Cycle2:22:00-23:00,HFD+TXN,dark,56,0.445654,1.558329,1.162922,0.09086178,0.7425863
Cycle2:23:00-00:00,HFD+TXN,dark,56,0.4654062,1.632395,1.196654,0.09073038,0.7323001
Cycle2:00:00-01:00,HFD+TXN,dark,56,0.5034419,1.764171,1.30027,0.09588386,0.7311238
Cycle2:01:00-02:00,HFD+TXN,dark,56,0.4780028,1.666705,1.264223,0.09395856,0.7585669
Cycle2:02:00-03:00,HFD+TXN,dark,56,0.431822,1.508697,1.131339,0.07895793,0.7494169
Cycle2:03:00-04:00,HFD+TXN,dark,56,0.4724939,1.646358,1.253708,0.07060421,0.7599134
Cycle2:04:00-05:00,HFD+TXN,dark,56,0.5549096,1.92906,1.488308,0.07915027,0.7714235
Cycle2:05:00-06:00,HFD+TXN,dark,56,0.4455291,1.550312,1.189607,0.07276794,0.7677118
Cycle1:06:00-07:00,HFD+TXN,light,57,0.760037,2.631464,2.076566,0.115922,0.7893313
Cycle1:07:00-08:00,HFD+TXN,light,57,0.733697,2.541607,1.999827,0.1077114,0.7877939
Cycle1:08:00-09:00,HFD+TXN,light,57,0.5938232,2.062364,1.599706,0.1027242,0.7739758
Cycle1:09:00-10:00,HFD+TXN,light,57,0.5635898,1.957801,1.516698,0.09142629,0.7703943
Cycle1:10:00-11:00,HFD+TXN,light,57,0.5215694,1.811667,1.4042,0.09121688,0.7733165
Cycle1:11:00-12:00,HFD+TXN,light,57,0.5540302,1.926649,1.483647,0.1034188,0.7671746
Cycle1:12:00-13:00,HFD+TXN,light,57,0.5212716,1.808324,1.411622,0.09156596,0.7808568
Cycle1:13:00-14:00,HFD+TXN,light,57,0.5746018,2.001147,1.528187,0.08864343,0.7619731
Cycle1:14:00-15:00,HFD+TXN,light,57,0.5421394,1.888677,1.439763,0.07596759,0.7614276
Cycle1:15:00-16:00,HFD+TXN,light,57,0.5527366,1.913508,1.510979,0.08186284,0.7892826
Cycle1:16:00-17:00,HFD+TXN,light,57,0.5919995,2.043183,1.640573,0.07193057,0.8009699
Cycle1:17:00-18:00,HFD+TXN,light,57,0.5656729,1.962106,1.532752,0.09226757,0.7809565
