Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER,PedMeters,AllMeters
Cycle2:00:00-01:00,LFD,dark,3,0.5092422,1.694326,1.636556,0.154567,0.965903846,594.4705,706.2074
Cycle2:01:00-02:00,LFD,dark,3,0.5934945,1.971439,1.918748,0.1310669,0.973272823,597.4647,710.3712
Cycle2:02:00-03:00,LFD,dark,3,0.4582196,1.533712,1.439994,0.1376078,0.938894656,602.6431,716.964
Cycle2:03:00-04:00,LFD,dark,3,0.5897411,1.973651,1.854302,0.1172721,0.939528822,603.5889,718.4371
Cycle2:04:00-05:00,LFD,dark,3,0.73474,2.452509,2.333027,0.1701801,0.951281728,628.0029,745.5016
Cycle2:05:00-06:00,LFD,dark,3,0.7602704,2.547952,2.377661,0.1744519,0.933165538,659.9162,780.8071
Cycle1:06:00-07:00,LFD,light,4,0.8447935,2.908491,2.366661,0.2148704,0.81370752,193.4294,246.4528
Cycle1:07:00-08:00,LFD,light,4,0.8087754,2.791669,2.240166,0.1942316,0.802446852,225.6196,283.9614
Cycle1:08:00-09:00,LFD,light,4,0.6766776,2.350052,1.82315,0.1939864,0.775791344,245.1693,308.6951
Cycle1:09:00-10:00,LFD,light,4,0.6454887,2.25298,1.699051,0.1349281,0.754134968,249.4362,314.4381
Cycle1:10:00-11:00,LFD,light,4,0.6401997,2.215199,1.753976,0.1623679,0.791791618,256.3926,324.0784
Cycle1:11:00-12:00,LFD,light,4,0.5889674,2.057652,1.543327,0.1358465,0.750042767,258.396,327.0763
Cycle1:12:00-13:00,LFD,light,4,0.5273921,1.848056,1.362281,0.1232227,0.737142706,261.0496,331.2333
Cycle1:13:00-14:00,LFD,light,4,0.5729706,2.002796,1.497731,0.08913206,0.747820048,261.979,333.1809
Cycle1:14:00-15:00,LFD,light,4,0.5946449,2.059231,1.623254,0.1145787,0.788281645,269.1222,342.8013
Cycle1:15:00-16:00,LFD,light,4,0.5275187,1.839036,1.396326,0.04331527,0.759270618,270.4502,344.8704
Cycle1:16:00-17:00,LFD,light,4,0.6746135,2.292436,1.99735,0.1497613,0.871278413,275.0185,352.154
Cycle1:17:00-18:00,LFD,light,4,0.603226,2.042619,1.811761,0.1047291,0.886979412,277.941,356.893
Cycle1:18:00-19:00,LFD,dark,4,0.6813114,2.316526,2.012441,0.1227393,0.868732317,280.4001,361.8308
Cycle1:19:00-20:00,LFD,dark,4,0.885766,2.973083,2.753928,0.1594543,0.926286955,298.2487,383.4443
Cycle1:20:00-21:00,LFD,dark,4,0.8289657,2.744937,2.710937,0.193125,0.987613559,322.0292,411.6855
Cycle1:21:00-22:00,LFD,dark,4,0.6014206,2.001504,1.931057,0.1855281,0.964802968,329.8948,422.6291
Cycle1:22:00-23:00,LFD,dark,4,0.6923765,2.28691,2.284716,0.184132,0.999040627,334.7972,429.1649
Cycle1:23:00-00:00,LFD,dark,4,0.5773315,1.910349,1.892863,0.150933,0.990846699,339.0556,434.3814
Cycle1:00:00-01:00,LFD,dark,4,0.8433874,2.792136,2.760079,0.1785996,0.988518826,349.9968,448.2378
Cycle1:01:00-02:00,LFD,dark,4,0.7637534,2.545591,2.438563,0.1647828,0.95795554,365.2773,466.5658
Cycle1:02:00-03:00,LFD,dark,4,0.5730674,1.977837,1.588128,0.1587305,0.802962024,371.8648,474.6926
Cycle1:03:00-04:00,LFD,dark,4,0.539353,1.875858,1.443453,0.1341208,0.769489482,373.9933,477.3033
Cycle1:04:00-05:00,LFD,dark,4,0.6750862,2.321923,1.899401,0.1594044,0.81802928,381.2082,486.3245
Cycle1:05:00-06:00,LFD,dark,4,0.786419,2.685213,2.282602,0.1832614,0.850063663,396.9124,505.9494
Cycle2:06:00-07:00,LFD,light,4,0.8261429,2.852644,2.28461,0.204683,0.800874557,420.2448,534.012
Cycle2:07:00-08:00,LFD,light,4,0.7433484,2.508693,2.26255,0.2073083,0.901883969,449.0222,567.0084
Cycle2:08:00-09:00,LFD,light,4,0.6761926,2.325457,1.903482,0.2080386,0.818541044,461.6078,582.136
Cycle2:09:00-10:00,LFD,light,4,0.7336419,2.520818,2.073076,0.2003692,0.822382258,464.3795,585.7968
Cycle2:10:00-11:00,LFD,light,4,0.6012365,2.067619,1.692698,0.2145167,0.818670171,479.6152,604.5453
Cycle2:11:00-12:00,LFD,light,4,0.5894492,2.064735,1.525345,0.1518411,0.738760664,483.695,609.3828
Cycle2:12:00-13:00,LFD,light,4,0.491072,1.74006,1.19978,0.1897935,0.68950496,487.628,614.177
Cycle2:13:00-14:00,LFD,light,4,0.5862072,2.042553,1.555532,0.1463975,0.761562613,491.4891,619.0109
Cycle2:14:00-15:00,LFD,light,4,0.5217625,1.821732,1.371245,0.1586698,0.752714999,497.4809,626.6124
Cycle2:15:00-16:00,LFD,light,4,0.5988787,2.071012,1.645076,0.1104232,0.794334364,499.1371,628.9211
Cycle2:16:00-17:00,LFD,light,4,0.54236,1.859411,1.547371,0.1051945,0.832183417,502.5116,633.3959
Cycle2:17:00-18:00,LFD,light,4,0.6622307,2.236018,2.011782,0.1107434,0.899716371,507.2896,639.7584
Cycle2:18:00-19:00,LFD,dark,4,0.7616662,2.559093,2.358999,0.1388055,0.921810579,513.8821,649.3582
Cycle2:19:00-20:00,LFD,dark,4,0.8598904,2.85163,2.796773,0.1756793,0.980762932,530.6994,670.5753
Cycle2:20:00-21:00,LFD,dark,4,0.8888621,2.957972,2.85443,0.2253035,0.964995612,552.1147,696.8727
Cycle2:21:00-22:00,LFD,dark,4,0.7791237,2.591909,2.505138,0.2038597,0.966522359,566.8378,714.5773
Cycle2:22:00-23:00,LFD,dark,4,0.7181797,2.40014,2.270081,0.1769574,0.945811911,569.7427,718.0443
Cycle2:23:00-00:00,LFD,dark,4,0.8837765,2.944626,2.825352,0.2477987,0.959494347,589.8011,742.0773
Cycle2:00:00-01:00,LFD,dark,4,0.8375803,2.812564,2.599782,0.2596251,0.924345899,612.4397,769.4093
Cycle2:01:00-02:00,LFD,dark,4,0.6446315,2.177332,1.955691,0.1962891,0.898205235,618.6245,777.3425
Cycle2:02:00-03:00,LFD,dark,4,0.6820114,2.278771,2.157523,0.1781031,0.946792372,620.3583,779.621
Cycle2:03:00-04:00,LFD,dark,4,0.7353705,2.451563,2.345901,0.1845836,0.956900149,627.1124,788.0731
Cycle2:04:00-05:00,LFD,dark,4,0.7973765,2.664697,2.520829,0.2052264,0.946009621,640.3828,804.3099
Cycle2:05:00-06:00,LFD,dark,4,0.7578236,2.547153,2.343638,0.1928557,0.920100991,652.7548,819.761
Cycle1:06:00-07:00,LFD,light,5,0.5661765,1.92908,1.658022,0.2115173,0.859488461,310.0443,349.0902
Cycle1:07:00-08:00,LFD,light,5,0.4101191,1.424805,1.10322,0.1928757,0.77429543,322.7141,363.0994
Cycle1:08:00-09:00,LFD,light,5,0.4615512,1.589616,1.290996,0.1932285,0.81214331,325.6169,366.7443
Cycle1:09:00-10:00,LFD,light,5,0.4841895,1.652618,1.407648,0.1843728,0.851768527,333.6906,376.4666
Cycle1:10:00-11:00,LFD,light,5,0.4277663,1.502781,1.091299,0.1709808,0.726186317,341.8212,386.2404
Cycle1:11:00-12:00,LFD,light,5,0.4084415,1.420256,1.094148,0.1048049,0.770387874,342.7603,387.3907
Cycle1:12:00-13:00,LFD,light,5,0.3737859,1.266343,1.120349,-0.03460116,0.88471212,343.0242,387.9297
Cycle1:13:00-14:00,LFD,light,5,0.4047053,1.367843,1.224611,-0.01749818,0.895286228,343.4446,388.4491
Cycle1:14:00-15:00,LFD,light,5,0.383357,1.305708,1.124311,0.006939598,0.861073839,344.1186,389.2983
Cycle1:15:00-16:00,LFD,light,5,0.4087885,1.391024,1.203539,0.003756151,0.865217998,349.2386,395.5695
Cycle1:16:00-17:00,LFD,light,5,0.4036155,1.382597,1.155616,0.05906901,0.835829963,350.869,397.5094
Cycle1:17:00-18:00,LFD,light,5,0.4030624,1.374394,1.176511,0.09380399,0.856021636,352.9896,399.9956
Cycle1:18:00-19:00,LFD,dark,5,0.520672,1.735433,1.66232,0.08505441,0.957870457,357.8611,406.0428
Cycle1:19:00-20:00,LFD,dark,5,0.6178349,2.068418,1.939977,0.1071475,0.937903751,378.9412,429.3474
Cycle1:20:00-21:00,LFD,dark,5,0.6347983,2.129026,1.979638,0.1517358,0.929832703,422.2296,476.6682
Cycle1:21:00-22:00,LFD,dark,5,0.6333116,2.115971,2.003753,0.1556506,0.946966192,463.7878,522.3505
Cycle1:22:00-23:00,LFD,dark,5,0.5401889,1.81698,1.665852,0.1581084,0.916824621,500.3045,562.8855
Cycle1:23:00-00:00,LFD,dark,5,0.4746072,1.620589,1.377377,0.112422,0.849923701,508.5939,572.3016
Cycle1:00:00-01:00,LFD,dark,5,0.5184681,1.747589,1.585792,0.1159995,0.907417019,519.4192,584.4135
Cycle1:01:00-02:00,LFD,dark,5,0.4918295,1.666813,1.472195,0.1155714,0.883239452,528.1629,594.1221
Cycle1:02:00-03:00,LFD,dark,5,0.4825765,1.632714,1.454264,0.1332081,0.890703454,542.9036,610.6073
Cycle1:03:00-04:00,LFD,dark,5,0.4734536,1.605646,1.413242,0.1008802,0.880170349,545.4802,613.53
Cycle1:04:00-05:00,LFD,dark,5,0.496022,1.667428,1.533183,0.09184218,0.919489777,550.0534,618.5948
Cycle1:05:00-06:00,LFD,dark,5,0.5326018,1.778436,1.68886,0.1097757,0.949632149,562.791,632.9262
Cycle2:06:00-07:00,LFD,light,5,0.4758957,1.595208,1.487233,0.121922,0.932312902,580.2323,652.2612
Cycle2:07:00-08:00,LFD,light,5,0.4470603,1.490221,1.426801,0.1220948,0.957442554,586.2288,659.3088
Cycle2:08:00-09:00,LFD,light,5,0.3850846,1.294049,1.191888,0.08238431,0.921053221,587.2307,660.5675
Cycle2:09:00-10:00,LFD,light,5,0.4247494,1.425376,1.321653,0.08961219,0.927231131,587.2455,660.5891
Cycle2:10:00-11:00,LFD,light,5,0.4001327,1.353836,1.205614,0.0740965,0.89051702,587.2455,660.5938
Cycle2:11:00-12:00,LFD,light,5,0.4884627,1.654878,1.463989,0.06179854,0.884650711,591.7214,665.8218
Cycle2:12:00-13:00,LFD,light,5,0.4155429,1.418091,1.208875,0.1022696,0.85246645,604.8917,681.263
Cycle2:13:00-14:00,LFD,light,5,0.3911665,1.325228,1.172439,0.07709868,0.884707386,605.6802,682.1642
Cycle2:14:00-15:00,LFD,light,5,0.3974442,1.358916,1.147,0.06740617,0.844055115,605.8011,682.3109
Cycle2:15:00-16:00,LFD,light,5,0.393336,1.330158,1.187565,0.05827368,0.892799953,606.8261,683.5868
Cycle2:16:00-17:00,LFD,light,5,0.3742007,1.271487,1.10827,0.07755976,0.871632978,608.6797,685.8003
Cycle2:17:00-18:00,LFD,light,5,0.4336309,1.466184,1.310083,0.06063142,0.893532463,609.2628,686.5709
Cycle2:18:00-19:00,LFD,dark,5,0.4711842,1.582213,1.462541,0.08638386,0.924364166,611.2838,688.9614
Cycle2:19:00-20:00,LFD,dark,5,0.6055061,2.023021,1.915953,0.124623,0.947075191,626.1478,705.54
Cycle2:20:00-21:00,LFD,dark,5,0.5862448,1.950127,1.885438,0.1285377,0.966828314,663.6212,746.597
Cycle2:21:00-22:00,LFD,dark,5,0.5624253,1.879829,1.776989,0.1773004,0.945292896,693.3906,779.9262
Cycle2:22:00-23:00,LFD,dark,5,0.5445353,1.817065,1.731047,0.1631762,0.952661022,703.5515,791.4691
Cycle2:23:00-00:00,LFD,dark,5,0.5278724,1.76009,1.682964,0.1602145,0.95618065,723.7451,815.1667
Cycle2:00:00-01:00,LFD,dark,5,0.4534106,1.518488,1.421774,0.119042,0.936309013,727.1069,819.2258
Cycle2:01:00-02:00,LFD,dark,5,0.5378048,1.78873,1.730585,0.1292273,0.967493697,740.1068,833.9438
Cycle2:02:00-03:00,LFD,dark,5,0.4673077,1.569951,1.447815,0.1219085,0.922203941,748.6902,843.7591
Cycle2:03:00-04:00,LFD,dark,5,0.4295189,1.457416,1.279359,0.1265101,0.877826921,756.2861,852.3137
Cycle2:04:00-05:00,LFD,dark,5,0.4527461,1.544643,1.318562,0.0988938,0.853635436,757.239,853.5783
Cycle2:05:00-06:00,LFD,dark,5,0.520748,1.760433,1.574383,0.1114512,0.894315773,763.4876,861.1
Cycle1:06:00-07:00,LFD,light,6,0.6412564,2.23092,1.71388,0.1060403,0.768239112,216.0736,269.4155
Cycle1:07:00-08:00,LFD,light,6,0.6707531,2.332686,1.795752,0.09450805,0.76982157,240.6286,299.408
Cycle1:08:00-09:00,LFD,light,6,0.4777387,1.667329,1.258019,0.07211828,0.754511557,257.3828,320.4725
